student_id,CGPA,skills_score,projects_count,internships_done,communication_score,aptitude_score,coding_test_score,resume_score,extracurricular,college_tier,hackathons_participated,certifications_count,linkedin_activity_score,github_score,soft_skills_score,interview_score,consistency_score,backlogs,placement_training,selected,Performance_Score,Category_Level
4576,6.56,5,1,0,5,10,8,9,Yes,Tier 1,1,2,4,2,3,8,6,1,Yes,0,2291.28,Medium
4577,7.05,4,0,2,6,4,4,8,Yes,Tier 2,2,7,4,4,1,9,10,0,Yes,1,2292.025,Medium
4578,6.05,6,1,2,2,4,1,9,Yes,Tier 2,0,3,10,7,5,1,3,5,Yes,1,2292.025,Medium
4579,9.88,7,5,1,10,5,6,8,Yes,Tier 1,3,8,4,5,7,9,3,0,Yes,1,2294.44,Medium
4580,8.23,9,0,3,5,4,9,5,Yes,Tier 2,5,8,3,10,2,5,2,0,Yes,1,2294.115,Medium
4581,9.67,1,3,3,3,4,4,5,No,Tier 3,2,5,1,9,2,8,9,3,No,1,2295.335,Medium
4582,6.52,10,5,1,7,9,3,1,Yes,Tier 2,4,8,9,5,3,8,9,5,No,1,2294.26,Medium
4583,8.91,4,2,0,1,6,6,8,No,Tier 1,1,3,9,3,10,7,2,5,Yes,0,2295.955,Medium
4584,8.83,6,0,2,5,3,6,2,Yes,Tier 1,2,0,7,8,8,4,10,3,Yes,0,2296.415,Medium
4585,8.46,10,4,1,3,3,4,6,Yes,Tier 1,3,4,3,1,6,3,8,2,Yes,0,2296.73,Medium
4586,9.83,7,5,3,2,10,7,6,Yes,Tier 2,4,6,2,8,3,2,7,5,Yes,0,2297.915,Medium
4587,6.97,7,3,1,3,8,2,10,Yes,Tier 3,1,5,4,2,3,7,6,0,Yes,1,2296.985,Medium
4588,5.65,8,0,1,10,3,1,4,No,Tier 2,1,7,9,4,10,5,5,5,Yes,1,2296.825,Medium
4589,8.36,10,4,3,4,4,6,9,No,Tier 1,3,2,9,8,7,7,3,4,Yes,1,2298.68,Medium
4590,8.65,8,5,3,2,6,3,3,Yes,Tier 2,5,7,7,8,3,4,5,2,No,1,2299.325,Medium
4591,7.88,8,3,2,2,9,3,8,Yes,Tier 3,3,2,4,10,2,6,7,2,Yes,1,2299.44,Medium
4592,6.03,8,5,2,3,6,1,2,No,Tier 1,3,2,9,5,5,4,4,2,Yes,0,2299.015,Medium
4593,7.52,8,0,3,2,3,2,5,Yes,Tier 2,4,7,6,6,8,2,5,3,Yes,1,2300.26,Medium
4594,6.56,6,4,2,6,6,3,6,Yes,Tier 1,5,7,2,5,1,1,10,4,Yes,1,2300.28,Medium
4595,7.14,9,2,2,2,4,1,2,No,Tier 2,4,7,5,6,1,10,5,4,Yes,1,2301.07,Medium
4596,8.23,3,3,2,1,5,8,7,No,Tier 1,2,6,4,9,1,2,2,4,Yes,1,2302.115,Medium
4597,8.73,6,0,3,8,5,6,5,Yes,Tier 3,3,7,2,3,4,6,2,5,Yes,1,2302.865,Medium
4598,6.16,5,4,0,10,3,9,10,No,Tier 3,1,5,2,8,8,9,1,5,Yes,1,2302.08,Medium
4599,7.03,8,2,0,4,5,1,4,No,Tier 2,0,1,6,7,8,9,1,2,No,0,2303.015,Medium
4600,6.35,4,5,2,2,5,4,4,Yes,Tier 1,1,9,6,5,6,9,2,0,Yes,1,2303.175,Medium
4601,5.99,4,4,0,4,7,4,2,No,Tier 3,3,6,9,1,7,10,7,5,Yes,1,2303.495,Medium
4602,8.92,10,2,2,2,9,5,9,Yes,Tier 2,1,6,9,10,10,5,5,1,No,1,2305.46,Medium
4603,9.55,10,0,0,5,5,2,1,No,Tier 2,2,0,10,10,8,8,5,3,Yes,1,2306.275,Medium
4604,6.85,5,4,0,7,9,1,1,No,Tier 2,3,6,6,2,7,8,1,0,No,1,2305.425,Medium
4605,8.76,6,4,1,6,5,9,4,Yes,Tier 2,4,0,1,7,2,2,8,2,No,1,2306.88,Medium
4606,9.48,4,1,2,2,4,5,3,Yes,Tier 1,0,6,3,4,6,7,1,2,Yes,0,2307.74,Medium
4607,9.23,2,3,0,4,6,8,9,Yes,Tier 1,3,5,2,10,4,2,10,1,No,1,2308.115,Medium
4608,5.91,2,4,0,8,8,3,7,No,Tier 1,1,5,7,7,1,8,5,0,Yes,1,2306.955,Medium
4609,9.78,3,2,1,7,4,4,2,Yes,Tier 1,5,1,1,8,10,3,8,4,Yes,0,2309.39,Medium
4610,6.88,2,3,0,7,5,4,4,No,Tier 3,1,6,4,3,1,8,2,5,No,1,2308.44,Medium
4611,6.7,1,0,1,4,10,6,5,Yes,Tier 1,3,7,1,1,5,4,6,3,Yes,0,2308.85,Medium
4612,5.31,8,3,0,1,1,4,10,Yes,Tier 3,5,7,3,9,3,5,4,1,No,1,2308.655,Medium
4613,7.43,5,1,1,7,10,5,4,No,Tier 1,4,2,4,2,9,6,6,4,No,1,2310.215,Medium
4614,5.55,10,0,1,6,1,5,4,Yes,Tier 3,4,5,6,4,4,1,2,5,No,1,2309.775,Medium
4615,6.24,1,4,3,8,8,8,4,Yes,Tier 1,3,5,1,1,1,6,7,2,No,1,2310.62,Medium
4616,6.58,9,5,2,5,7,9,8,No,Tier 2,1,4,1,1,7,10,1,1,No,1,2311.29,Medium
4617,9.04,8,0,3,8,5,8,7,Yes,Tier 2,1,8,6,7,10,1,2,4,No,1,2313.02,Medium
4618,9.38,4,0,2,10,9,5,4,No,Tier 1,4,8,9,10,6,1,6,0,Yes,1,2313.69,Medium
4619,6.51,8,1,0,8,1,6,1,No,Tier 2,5,2,6,10,4,6,5,2,Yes,1,2312.755,Medium
4620,9.29,10,2,2,9,3,4,6,Yes,Tier 3,1,7,2,2,10,9,6,5,Yes,1,2314.645,Medium
4621,9.29,7,0,3,1,6,2,5,Yes,Tier 1,0,8,2,5,7,10,1,1,Yes,1,2315.145,Medium
4622,8.82,7,2,2,3,1,5,5,Yes,Tier 2,0,4,2,10,4,5,1,5,Yes,0,2315.41,Medium
4623,5.73,1,3,3,6,6,1,6,Yes,Tier 2,0,5,5,7,6,10,6,0,Yes,1,2314.365,Medium
4624,8.45,6,5,2,4,2,1,8,Yes,Tier 2,0,3,1,7,3,9,3,3,No,1,2316.225,Medium
4625,9.73,4,1,0,8,10,1,6,Yes,Tier 2,2,5,5,4,5,4,7,2,Yes,1,2317.365,Medium
4626,8.41,10,4,0,10,5,4,6,Yes,Tier 3,0,2,8,5,1,7,4,4,No,0,2317.205,Medium
4627,6.66,10,0,2,1,10,5,7,Yes,Tier 2,2,5,9,7,10,2,10,1,Yes,0,2316.83,Medium
4628,7.5,10,5,2,5,2,4,8,No,Tier 1,1,9,7,8,6,6,7,1,No,1,2317.75,Medium
4629,8.23,2,5,0,4,1,6,4,No,Tier 2,5,6,2,3,9,7,5,1,No,1,2318.615,Medium
4630,7.55,10,2,2,1,4,2,7,Yes,Tier 3,4,0,5,1,3,10,7,2,No,0,2318.775,Medium
4631,5.6,7,0,1,10,2,5,8,No,Tier 1,5,6,4,10,1,8,10,1,Yes,1,2318.3,Medium
4632,6.56,9,5,0,6,9,6,6,Yes,Tier 1,0,2,3,9,9,7,3,2,No,1,2319.28,Medium
4633,9.01,5,1,0,10,3,5,9,Yes,Tier 3,0,4,7,2,6,7,8,4,Yes,0,2321.005,Medium
4634,9.31,8,4,3,3,9,6,6,Yes,Tier 2,0,4,2,6,9,2,7,2,No,1,2321.655,Medium
4635,5.69,5,3,3,5,4,8,4,Yes,Tier 2,5,5,4,8,3,5,5,5,Yes,0,2320.345,Medium
4636,9.76,7,3,1,6,10,2,6,Yes,Tier 3,2,1,8,7,6,8,3,2,No,1,2322.88,Medium
4637,6.64,7,2,2,4,7,7,2,No,Tier 1,0,8,2,3,3,2,10,2,Yes,1,2321.82,Medium
4638,8.31,9,5,1,10,7,6,8,Yes,Tier 2,2,6,5,5,8,3,10,2,Yes,1,2323.155,Medium
4639,8.76,3,3,2,10,6,10,6,No,Tier 2,0,3,6,5,6,7,5,1,Yes,1,2323.88,Medium
4640,9.06,1,2,3,6,8,8,4,No,Tier 2,5,4,7,2,9,2,1,3,No,1,2324.53,Medium
4641,9.73,2,4,2,7,6,9,7,No,Tier 1,4,4,8,4,3,8,8,2,No,1,2325.365,Medium
4642,6.56,6,0,3,2,9,8,8,No,Tier 3,0,9,2,8,9,6,6,2,Yes,1,2324.28,Medium
4643,9.29,10,1,0,7,5,5,3,Yes,Tier 3,2,5,7,2,8,9,4,1,Yes,1,2326.145,Medium
4644,5.66,10,4,0,7,3,4,10,No,Tier 1,4,3,10,6,4,1,4,1,No,0,2324.83,Medium
4645,8.53,9,4,2,2,5,3,3,No,Tier 1,1,5,10,1,1,3,10,2,Yes,0,2326.765,Medium
4646,8.71,3,3,3,3,4,10,10,No,Tier 2,1,3,9,2,5,9,1,5,Yes,1,2327.355,Medium
4647,8.39,10,3,1,3,3,9,3,No,Tier 1,4,4,8,3,10,5,1,3,Yes,1,2327.695,Medium
4648,6.26,2,1,3,1,1,7,3,Yes,Tier 2,1,3,2,2,2,5,8,3,Yes,1,2327.13,Medium
4649,9.37,1,0,3,1,8,1,2,Yes,Tier 1,4,8,9,5,5,9,6,1,Yes,1,2329.185,Medium
4650,5.84,2,4,3,10,4,3,5,No,Tier 2,0,0,7,10,1,6,4,0,Yes,1,2327.92,Medium
4651,5.27,3,5,0,6,3,3,6,No,Tier 2,1,4,9,8,10,1,3,3,Yes,1,2328.135,Medium
4652,8.59,7,3,3,9,4,6,1,No,Tier 3,3,4,6,9,3,1,1,5,Yes,1,2330.295,Medium
4653,7.38,2,4,2,9,1,2,6,No,Tier 2,3,0,8,1,7,7,9,0,Yes,0,2330.19,Medium
4654,9.25,5,0,0,1,6,4,7,Yes,Tier 2,4,3,3,3,7,1,10,2,Yes,0,2331.625,Medium
4655,6.92,2,2,0,7,3,2,2,No,Tier 3,3,1,7,6,4,1,3,1,Yes,1,2330.96,Medium
4656,5.84,7,0,0,6,8,5,1,Yes,Tier 2,4,1,5,6,3,8,7,5,Yes,1,2330.92,Medium
4657,9.18,10,4,3,4,10,4,7,No,Tier 3,1,1,5,7,4,4,4,4,Yes,1,2333.09,Medium
4658,7.74,8,4,1,3,5,4,6,Yes,Tier 1,4,9,7,6,4,6,8,0,Yes,1,2332.87,Medium
4659,5.95,8,1,3,9,9,4,3,No,Tier 2,5,0,1,10,8,1,8,0,Yes,1,2332.475,Medium
4660,8.6,8,4,3,10,9,4,2,No,Tier 2,4,8,2,10,2,9,5,0,No,1,2334.3,Medium
4661,7.56,10,3,1,5,2,5,2,Yes,Tier 3,0,5,10,2,5,7,10,1,No,0,2334.28,Medium
4662,8.02,9,5,3,8,5,2,2,Yes,Tier 1,5,6,10,10,5,8,3,1,Yes,1,2335.01,Medium
4663,7.3,1,1,2,4,7,6,8,Yes,Tier 3,1,5,5,3,5,2,5,4,Yes,1,2335.15,Medium
4664,9.14,1,4,1,4,7,1,1,Yes,Tier 1,4,3,6,2,8,2,2,4,Yes,1,2336.57,Medium
4665,9.15,10,0,2,6,10,10,3,Yes,Tier 2,1,9,6,4,9,8,10,2,Yes,0,2337.075,Medium
4666,8.55,2,4,2,6,3,2,8,Yes,Tier 2,3,1,6,9,1,9,6,4,Yes,1,2337.275,Medium
4667,5.53,6,0,0,3,7,3,6,Yes,Tier 1,4,4,7,1,6,10,7,3,Yes,0,2336.265,Medium
4668,9.19,1,0,0,2,7,2,7,Yes,Tier 1,3,2,2,9,8,3,6,5,Yes,1,2338.595,Medium
4669,8.36,5,4,1,9,4,3,2,Yes,Tier 2,0,0,9,2,1,10,9,5,No,0,2338.68,Medium
4670,8.49,5,0,3,2,7,8,9,No,Tier 1,0,1,3,1,4,8,5,3,Yes,1,2339.245,Medium
4671,6.81,4,5,2,9,8,3,7,Yes,Tier 2,1,7,9,3,8,8,8,0,Yes,1,2338.905,Medium
4672,9.4,5,2,3,8,3,10,3,Yes,Tier 1,0,6,8,1,8,5,9,1,Yes,1,2340.7,Medium
4673,8.63,1,1,2,10,2,1,9,Yes,Tier 1,4,6,1,7,5,8,10,5,Yes,0,2340.815,Medium
4674,5.56,6,4,0,7,9,8,3,Yes,Tier 1,1,8,7,2,4,4,6,4,Yes,0,2339.78,Medium
4675,7.04,7,2,0,5,7,8,10,No,Tier 1,3,9,6,9,10,5,5,3,No,1,2341.02,Medium
4676,9.43,8,0,0,3,1,7,8,Yes,Tier 2,2,1,9,2,7,10,4,1,Yes,1,2342.715,Medium
4677,5.24,2,0,1,2,10,4,7,No,Tier 1,0,1,4,8,3,4,3,4,No,1,2341.12,Medium
4678,9.81,7,1,2,8,10,5,3,No,Tier 3,4,9,2,6,1,6,7,2,No,0,2343.905,Medium
4679,8.4,6,2,3,2,9,10,5,Yes,Tier 1,3,5,5,6,9,5,10,3,Yes,1,2343.7,Medium
4680,8.16,9,2,2,8,5,6,7,Yes,Tier 2,2,1,5,4,9,6,2,4,No,0,2344.08,Medium
4681,6.35,8,4,3,5,2,6,3,No,Tier 1,1,7,2,1,5,10,3,1,Yes,1,2343.675,Medium
4682,6.24,4,0,3,9,7,7,2,No,Tier 3,4,8,2,10,9,7,10,0,Yes,1,2344.12,Medium
4683,9.71,9,3,3,4,9,4,9,Yes,Tier 1,2,5,8,8,9,3,3,4,Yes,1,2346.355,Medium
4684,6.49,1,4,2,8,3,8,2,Yes,Tier 1,4,5,9,7,4,8,10,4,No,1,2345.245,Medium
4685,8.88,6,4,0,7,4,2,3,No,Tier 1,3,4,1,6,5,2,2,2,No,0,2346.94,Medium
4686,6.97,8,4,1,8,9,9,1,No,Tier 1,3,9,6,5,8,5,2,3,Yes,0,2346.485,Medium
4687,5.7,4,1,1,5,2,6,1,Yes,Tier 3,0,6,6,2,2,9,5,1,Yes,1,2346.35,Medium
4688,5.05,2,1,0,2,4,1,1,No,Tier 1,3,5,7,1,9,10,8,5,Yes,0,2346.525,Medium
4689,7.72,2,4,1,7,5,1,10,No,Tier 1,1,8,6,7,2,10,2,0,Yes,1,2348.36,Medium
4690,9.88,10,5,3,3,4,8,3,Yes,Tier 1,1,5,1,4,7,7,6,2,Yes,1,2349.94,Medium
4691,6.85,1,3,1,10,7,10,6,No,Tier 3,4,0,6,2,4,4,6,3,Yes,0,2348.925,Medium
4692,6.79,5,2,2,10,6,10,10,Yes,Tier 2,1,3,4,3,2,2,10,4,Yes,0,2349.395,Medium
4693,6.72,6,2,0,10,9,7,3,No,Tier 2,3,6,1,2,7,9,2,5,Yes,1,2349.86,Medium
4694,7.6,4,0,0,10,4,3,4,Yes,Tier 2,2,2,10,9,6,2,1,2,Yes,1,2350.8,Medium
4695,7.2,4,2,0,2,9,8,2,Yes,Tier 3,1,5,6,4,1,9,5,2,Yes,1,2351.1,Medium
4696,9.4,5,2,0,3,1,8,7,No,Tier 2,3,3,3,1,4,9,3,0,Yes,1,2352.7,Medium
4697,7.53,5,3,2,4,6,7,4,Yes,Tier 2,5,4,4,5,7,2,3,0,Yes,1,2352.265,Medium
4698,7.54,9,2,3,10,7,5,1,Yes,Tier 1,3,7,8,7,7,2,5,4,Yes,1,2352.77,Medium
4699,5.69,8,3,3,7,9,8,4,Yes,Tier 1,4,5,8,1,3,2,9,0,Yes,1,2352.345,Medium
4700,9.91,9,1,3,10,1,5,4,No,Tier 2,4,1,3,4,5,10,6,1,Yes,1,2354.955,Medium
4701,6.25,3,3,1,1,1,1,3,No,Tier 1,1,2,4,9,10,7,3,2,No,1,2353.625,Medium
4702,5.37,3,1,3,6,2,8,8,No,Tier 2,1,0,3,3,4,2,8,1,Yes,0,2353.685,Medium
4703,8.32,1,3,1,6,6,7,7,Yes,Tier 1,3,8,8,8,5,5,8,0,No,1,2355.66,Medium
4704,7.98,10,4,2,8,3,7,10,Yes,Tier 1,1,9,3,8,1,1,10,1,Yes,1,2355.99,Medium
4705,7.08,6,5,1,2,6,2,10,Yes,Tier 1,5,5,10,9,8,8,2,5,No,1,2356.04,Medium
4706,7.11,4,1,3,2,2,3,3,Yes,Tier 3,2,9,3,7,10,9,2,2,Yes,1,2356.555,Medium
4707,8.93,8,1,0,1,10,3,4,No,Tier 2,5,8,6,5,8,7,8,0,Yes,1,2357.965,Medium
4708,5.98,2,2,2,3,6,10,8,Yes,Tier 3,0,2,3,10,8,4,3,0,No,1,2356.99,Medium
4709,9.1,2,1,3,7,7,6,10,Yes,Tier 2,0,4,5,4,9,3,2,0,Yes,1,2359.05,Medium
4710,8.24,7,3,3,8,6,6,3,Yes,Tier 2,3,4,4,6,4,1,5,4,Yes,1,2359.12,Medium
4711,7.09,5,4,3,7,2,3,5,No,Tier 1,5,4,1,3,3,10,10,2,Yes,1,2359.045,Medium
4712,7.29,1,4,2,9,5,5,5,No,Tier 1,0,8,7,8,4,6,10,1,Yes,1,2359.645,Medium
4713,6.28,7,2,0,8,10,9,5,No,Tier 1,3,1,6,4,5,9,4,5,Yes,1,2359.64,Medium
4714,8.76,7,3,0,8,6,7,5,No,Tier 1,3,5,1,10,5,4,10,5,Yes,0,2361.38,Medium
4715,7.56,10,3,0,2,8,9,9,Yes,Tier 1,5,7,10,2,10,2,3,3,Yes,1,2361.28,Medium
4716,6.6,6,0,3,1,9,2,10,No,Tier 2,2,9,4,5,5,5,3,5,Yes,0,2361.3,Medium
4717,7.98,4,1,1,6,5,10,5,Yes,Tier 2,4,9,9,8,5,2,7,3,Yes,0,2362.49,Medium
4718,9.98,8,2,3,7,7,10,9,Yes,Tier 2,1,3,7,6,10,6,8,5,Yes,1,2363.99,Medium
4719,7.18,2,4,0,6,4,1,9,No,Tier 2,2,0,3,9,2,1,10,3,No,0,2363.09,Medium
4720,9.6,2,5,2,7,10,2,10,Yes,Tier 1,4,4,7,6,1,3,3,4,Yes,1,2364.8,Medium
4721,6.73,2,0,1,8,5,6,4,No,Tier 1,3,4,1,3,4,4,5,5,Yes,1,2363.865,Medium
4722,5.27,3,3,1,2,1,10,9,No,Tier 1,5,3,5,1,10,7,2,0,Yes,1,2363.635,Medium
4723,6.02,6,1,3,1,3,7,2,No,Tier 3,5,1,1,10,1,10,9,2,Yes,0,2364.51,Medium
4724,7.09,1,4,2,10,2,8,3,Yes,Tier 2,2,6,4,8,7,5,9,5,Yes,1,2365.545,Medium
4725,6.1,2,0,1,8,6,6,1,Yes,Tier 2,3,6,2,8,2,5,4,5,No,0,2365.55,Medium
4726,5,10,3,0,8,9,6,7,No,Tier 2,0,2,10,7,2,6,5,2,Yes,1,2365.5,Medium
4727,9.58,2,4,3,8,10,3,10,No,Tier 3,5,9,2,7,9,10,2,0,Yes,1,2368.29,Medium
4728,9.22,1,4,3,10,3,9,9,Yes,Tier 2,3,5,6,4,2,4,5,3,Yes,1,2368.61,Medium
4729,8.71,3,3,0,7,2,2,3,No,Tier 1,0,1,8,2,9,4,2,1,Yes,0,2368.855,Medium
4730,5.84,10,3,0,2,2,5,8,Yes,Tier 3,3,0,9,7,2,5,7,2,Yes,1,2367.92,Medium
4731,5.6,7,2,0,4,6,3,1,Yes,Tier 1,5,8,6,3,3,7,3,0,No,1,2368.3,Medium
4732,5.34,1,4,1,9,10,1,6,Yes,Tier 2,3,9,3,1,10,3,3,3,Yes,1,2368.67,Medium
4733,8.62,7,3,2,8,6,2,6,No,Tier 2,5,0,3,1,3,8,3,4,Yes,0,2370.81,Medium
4734,9.64,5,5,1,4,5,6,5,Yes,Tier 2,5,9,3,10,2,9,7,4,Yes,1,2371.82,Medium
4735,7.15,9,5,2,8,9,10,4,Yes,Tier 2,4,4,3,8,6,1,10,3,Yes,1,2371.075,Medium
4736,5.6,2,0,3,10,7,1,3,No,Tier 1,3,2,9,7,6,7,5,3,Yes,1,2370.8,Medium
4737,7.56,1,1,2,6,7,2,4,Yes,Tier 2,3,8,4,1,3,3,4,3,No,1,2372.28,Medium
4738,6.74,9,5,0,9,1,10,7,No,Tier 3,3,7,7,4,4,7,5,0,Yes,1,2372.37,Medium
4739,6.87,8,2,1,1,10,5,7,Yes,Tier 2,1,3,2,4,7,10,7,1,Yes,1,2372.935,Medium
4740,8.11,10,3,0,6,10,1,3,No,Tier 3,1,7,7,4,2,6,3,1,No,0,2374.055,Medium
4741,8.59,6,1,3,4,2,10,10,No,Tier 1,2,4,7,10,3,5,3,1,Yes,1,2374.795,Medium
4742,5.55,5,2,1,3,3,4,3,No,Tier 1,4,9,4,6,5,9,7,0,No,1,2373.775,Medium
4743,5.18,8,4,1,5,5,5,3,Yes,Tier 3,5,7,4,4,3,5,1,4,No,0,2374.09,Medium
4744,9.97,8,1,0,10,4,5,5,No,Tier 2,1,1,5,2,3,4,2,5,No,1,2376.985,Medium
4745,6.16,5,5,1,8,8,5,1,No,Tier 3,2,7,1,1,9,1,8,0,Yes,1,2375.58,Medium
4746,5.27,7,2,0,10,4,10,10,Yes,Tier 1,2,6,6,6,10,6,6,0,Yes,1,2375.635,Medium
4747,5.95,1,3,2,6,6,9,7,No,Tier 2,2,5,7,6,10,3,9,0,No,1,2376.475,Medium
4748,5.19,4,3,3,1,9,9,8,Yes,Tier 1,4,7,4,7,3,1,5,3,Yes,1,2376.595,Medium
4749,6.96,2,2,0,6,2,5,7,No,Tier 2,5,6,8,7,10,6,7,3,Yes,1,2377.98,Medium
4750,9.01,10,4,3,7,8,6,8,No,Tier 2,0,4,7,8,3,2,10,4,Yes,1,2379.505,Medium
4751,6.71,3,5,1,6,5,8,9,Yes,Tier 2,4,4,10,4,3,2,8,2,Yes,0,2378.855,Medium
4752,7.22,1,2,3,3,10,7,4,Yes,Tier 2,2,9,1,9,9,4,8,1,No,1,2379.61,Medium
4753,8.38,2,0,3,9,6,6,3,Yes,Tier 2,5,6,9,1,5,6,8,4,No,1,2380.69,Medium
4754,7.54,1,2,3,10,3,4,7,Yes,Tier 2,3,7,9,1,10,3,1,4,Yes,1,2380.77,Medium
4755,9.31,8,2,1,10,8,3,9,No,Tier 3,5,3,1,1,4,6,1,5,No,1,2382.155,Medium
4756,9.33,4,5,2,4,2,4,9,No,Tier 2,5,2,8,2,7,10,9,2,No,1,2382.665,Medium
4757,5.05,3,3,2,5,1,3,8,Yes,Tier 2,2,1,1,2,5,3,5,3,Yes,1,2381.025,Medium
4758,8.89,1,4,2,5,1,8,3,Yes,Tier 3,3,5,8,3,6,7,8,2,Yes,0,2383.445,Medium
4759,7.3,2,2,0,3,8,6,6,No,Tier 1,4,6,1,8,7,10,1,2,No,0,2383.15,Medium
4760,9.94,3,1,0,2,2,6,2,Yes,Tier 2,5,1,10,5,2,6,9,4,No,1,2384.97,Medium
4761,7.42,3,3,1,8,5,1,6,Yes,Tier 2,0,1,10,1,1,3,4,4,Yes,1,2384.21,Medium
4762,9.93,6,3,2,7,2,5,5,No,Tier 2,1,2,2,10,9,1,10,0,Yes,1,2385.965,Medium
4763,8.77,10,2,3,5,4,8,4,No,Tier 2,5,3,3,3,3,10,7,1,Yes,1,2385.885,Medium
4764,6.24,8,5,2,1,9,2,3,No,Tier 2,1,4,10,5,3,5,2,4,Yes,1,2385.12,Medium
4765,7.69,6,1,0,10,2,3,8,Yes,Tier 3,0,3,4,9,5,8,6,5,Yes,1,2386.345,Medium
4766,9.96,2,2,1,1,4,9,10,Yes,Tier 2,3,3,1,5,9,10,9,4,Yes,1,2387.98,Medium
4767,9.29,2,1,2,8,10,4,6,Yes,Tier 1,3,2,8,6,5,2,10,2,Yes,1,2388.145,Medium
4768,5.49,7,3,0,4,5,10,9,No,Tier 1,0,6,7,2,9,6,3,5,Yes,1,2386.745,Medium
4769,8.53,1,1,0,4,10,5,3,No,Tier 3,0,6,2,6,7,7,8,4,Yes,0,2388.765,Medium
4770,6.73,1,2,3,9,10,7,5,Yes,Tier 2,2,3,9,5,8,2,5,3,Yes,1,2388.365,Medium
4771,5.03,7,0,2,2,5,5,4,No,Tier 2,4,0,4,4,10,4,9,5,Yes,1,2388.015,Medium
4772,7.02,9,0,3,5,5,2,6,No,Tier 1,2,1,6,10,6,9,7,4,No,1,2389.51,Medium
4773,6.17,5,1,2,6,10,7,2,Yes,Tier 3,2,3,9,9,7,2,9,0,No,1,2389.585,Medium
4774,9.09,1,5,1,6,10,6,6,No,Tier 2,4,3,1,8,7,4,1,2,Yes,0,2391.545,Medium
4775,6.69,5,2,2,10,2,9,3,Yes,Tier 2,1,7,3,7,5,1,4,4,Yes,1,2390.845,Medium
4776,9.14,1,4,3,3,8,2,8,No,Tier 2,4,1,6,4,6,9,2,4,No,1,2392.57,Medium
4777,5,10,0,3,10,5,2,10,Yes,Tier 2,1,0,7,3,4,4,5,4,Yes,1,2391,Medium
4778,6.54,9,3,0,6,6,8,10,No,Tier 2,4,8,9,1,7,8,2,5,No,1,2392.27,Medium
4779,6.21,4,2,2,10,8,10,6,Yes,Tier 2,1,5,4,3,2,3,3,5,Yes,0,2392.605,Medium
4780,6.17,9,2,2,10,8,1,8,No,Tier 1,3,0,7,2,7,1,5,5,Yes,0,2393.085,Medium
4781,5.34,2,0,1,5,10,8,7,No,Tier 1,3,5,7,5,10,8,5,2,No,1,2393.17,Medium
4782,5.94,7,4,0,8,7,5,6,No,Tier 2,4,8,8,8,6,4,10,4,No,1,2393.97,Medium
4783,7.78,2,3,3,4,8,1,9,Yes,Tier 1,0,8,5,4,7,4,4,4,No,1,2395.39,Medium
4784,6.46,4,4,2,10,10,10,9,Yes,Tier 2,3,4,10,7,10,8,6,5,Yes,1,2395.23,Medium
4785,7.09,6,3,0,10,7,1,10,Yes,Tier 3,4,0,10,9,1,5,9,5,No,0,2396.045,Medium
4786,6.88,2,0,1,3,10,6,10,Yes,Tier 2,5,4,2,4,1,4,9,2,Yes,1,2396.44,Medium
4787,9.38,2,2,0,6,6,10,4,Yes,Tier 1,4,9,3,5,1,4,8,2,No,1,2398.19,Medium
4788,9.53,2,3,2,10,5,2,8,Yes,Tier 2,3,4,1,9,3,1,6,1,No,1,2398.765,Medium
4789,7.46,3,2,2,9,5,2,3,Yes,Tier 1,5,1,7,2,1,1,8,3,Yes,0,2398.23,Medium
4790,6.65,5,1,1,8,8,1,5,No,Tier 1,4,2,7,2,3,9,1,0,Yes,1,2398.325,Medium
4791,5.53,9,1,1,10,1,1,3,Yes,Tier 2,0,3,1,10,3,8,5,3,Yes,1,2398.265,Medium
4792,9.77,6,0,1,8,2,4,10,No,Tier 2,5,2,10,2,1,3,9,1,Yes,1,2400.885,Medium
4793,5.3,9,0,3,3,1,5,4,No,Tier 1,1,2,8,1,8,7,8,5,Yes,0,2399.15,Medium
4794,6.49,10,5,0,1,10,4,5,Yes,Tier 1,4,2,4,6,3,7,6,2,No,1,2400.245,Medium
4795,6.49,5,0,0,3,7,6,8,Yes,Tier 1,5,1,8,1,4,1,10,5,Yes,1,2400.745,Medium
4796,6.6,6,1,0,3,9,8,10,Yes,Tier 1,3,5,9,5,10,1,8,3,Yes,1,2401.3,Medium
4797,5.82,10,3,3,6,7,2,8,Yes,Tier 3,0,8,1,10,3,10,4,3,No,0,2401.41,Medium
4798,8.92,8,4,0,3,9,1,3,Yes,Tier 2,0,0,8,4,5,7,9,0,Yes,1,2403.46,Medium
4799,5.61,3,0,1,2,4,2,8,Yes,Tier 2,4,1,2,1,7,7,2,2,No,0,2402.305,Medium
4800,8.17,2,4,0,9,7,10,10,Yes,Tier 2,2,9,4,8,10,5,8,5,Yes,1,2404.085,Medium
4801,5.62,3,4,3,6,10,6,4,No,Tier 3,3,5,4,5,5,6,8,1,Yes,1,2403.31,Medium
4802,5.35,9,1,3,5,10,4,2,No,Tier 2,0,0,2,6,3,4,2,3,Yes,1,2403.675,Medium
4803,9.55,6,5,0,3,7,7,3,Yes,Tier 1,3,9,1,7,5,1,6,5,No,1,2406.275,Medium
4804,5.95,10,3,3,7,10,2,8,No,Tier 2,4,6,2,8,10,1,9,5,Yes,1,2404.975,Medium
